"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
132363,"The Butler",7.344,2723,"Released","2013-08-16",115922175,132,"False","/8gmCPziq1DqjkZJEB9pYwr5Tzr5.jpg",25000000,"","tt1327773","en","The Butler","A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",15.384,"/TTtg1JzS8OJjbmiKTyCSlfYw0M.jpg","One quiet voice can ignite a revolution.","Drama","Follow Through Productions, Salamander Pictures, Laura Ziskin Productions, Lee Daniels Entertainment, Pam Williams Productions, Windy Hill Pictures","United States of America","English","usa president, butler, civil rights, john f. kennedy, biography, ronald reagan, richard nixon, african american history, jacqueline kennedy, jimmy carter, eisenhower"
37056,"Letters to Juliet",6.973,2720,"Released","2010-05-13",82148538,105,"False","/2dCkaxVGvXnPfQC07cweMAT2n3F.jpg",30000000,"http://www.letterstojuliet-movie.com/","tt0892318","en","Letters to Juliet","An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",24.282,"/86sBDdFG0bIzdYDagZOfM6Ryoix.jpg","What if you had a second chance to find true love?","Comedy, Drama, Romance","Summit Entertainment, Applehead Pictures","United States of America","English, Italian, Spanish","italy, letter, romantic comedy, romance, american abroad, boyfriend girlfriend relationship, italian stereotype, verona italy, quest"
59108,"Tower Heist",6.07,2720,"Released","2011-11-02",152930623,104,"False","/7BtEvieL4QRNW3j7OAw6Zv2CDap.jpg",75000000,"http://www.towerheist.com/index.php","tt0471042","en","Tower Heist","A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",26.594,"/1HcOyMODYZXnncMikfhYkw3x2ss.jpg","Ordinary guys. An extraordinary robbery.","Action, Comedy","Universal Pictures, Image Entertainment, Relativity Media, Rat Entertainment","United States of America","English","new york city, skyscraper, fbi, thanksgiving, heist, billionaire, parade, high rise, female agent, ponzi scheme, caper comedy, planning, safecracker, recruiting, deceit, lobby"
68722,"The Master",7.151,2719,"Released","2012-09-07",28258060,137,"False","/s4EIxjPG3BEmo6TWkCXkJQZM4zY.jpg",32000000,"","tt1560747","en","The Master","Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",19.329,"/rUSjbyvYWN9H4az8xt0tDtU7I6v.jpg","Every man needs a guide.","Drama","Annapurna Pictures, The Weinstein Company, Ghoulardi Film Company","United States of America","English","post-traumatic stress disorder (ptsd), sexual obsession, religion, drifter, alcoholic, handjob, post war, cult leader, scientology, religious cult, charismatic leader, right hand man, 1940s, past life regression, nude dancing"
400160,"The SpongeBob Movie: Sponge on the Run",7.509,2712,"Released","2020-08-14",4700000,95,"False","/wu1uilmhM4TdluKi2ytfz8gidHf.jpg",60000000,"https://www.spongebobmovie.com/","tt4823776","en","The SpongeBob Movie: Sponge on the Run","When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",50.823,"/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg","They're Not in Bikini Bottom Anymore.","Family, Animation, Fantasy, Adventure, Comedy","United Plankton Pictures, Nickelodeon Movies, Paramount Animation, Paramount, MRC, Mikros Image","France, United States of America","English","part live action, based on tv series"
58224,"Mr. Popper's Penguins",5.932,2712,"Released","2011-06-17",187361754,94,"False","/lLKQCtN7IyPLGGWIuF9OP5O5m5Q.jpg",55000000,"https://family.20thcenturystudios.com/movies/mr-poppers-penguins","tt1396218","en","Mr. Popper's Penguins","Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",20.116,"/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg","","Comedy, Family","Davis Entertainment, Dune Entertainment III, Dune Entertainment, 20th Century Fox","United States of America","English","taxi, zoo, penguin, restaurant, ex husband, little boy, zookeeper, doorman, ride, bird hatching, aftercreditsstinger, duringcreditsstinger"
157547,"Oculus",6.44,2711,"Released","2013-09-08",44459951,104,"False","/aT2nfNXuHBdKgkkZ2yNsyS3k9jo.jpg",5000000,"","tt2388715","en","Oculus","A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.",25.479,"/3J25Xmt3zN9OpsTD5dLNwz7IirD.jpg","You see what it wants you to see.","Horror","MICA Entertainment, Intrepid Pictures, Blumhouse Productions, WWE Studios, Lasser Productions","United States of America","English","husband wife relationship, supernatural, haunted house, hallucination, family relationships, artifact, skepticism, ghost, fear of mirrors, mirror"
109491,"Beautiful Creatures",6,2708,"Released","2013-02-13",60052138,124,"False","/sFaOkKCPvPQBhfH60drXUGJ5ilD.jpg",60000000,"","tt1559547","en","Beautiful Creatures","Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",19.765,"/t7PWQHpJHb2ozALCfaPaC5aHxBs.jpg","Dark secrets will come to light.","Fantasy, Drama, Romance","Alcon Entertainment, Belle Pictures, 3 Arts Entertainment, Warner Bros. Pictures, Summit Entertainment","United States of America","English","high school, civil war, based on novel or book, magic, southern usa, light, love, class prejudice, spellcasting, young adult, casters, based on young adult novel, dreams, fantasy"
503314,"Dragon Ball Super: Broly",7.884,2705,"Released","2018-12-14",125002821,99,"False","/gXSpNiP9a5uq0mo1hcfp2PVUsOV.jpg",1000000,"http://www.dbmovie-20th.com/","tt7961060","ja","ドラゴンボール超スーパー ブロリー","Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",14.988,"/f03YksE4NggUjG75toz4H1YAGRf.jpg","A new adventure to become the strongest begins.","Action, Science Fiction, Animation","Toei Animation, Shueisha, Fuji Television Network, Toei Company, Bird Studios, 20th Century Fox Japan, YOMIKO Advertising, Bandai Namco Group, avex pictures, RISINGPRODUCTION","Japan","Japanese","transformation, space battle, resurrection, reboot, alien race, anime, based on anime"
157386,"The Spectacular Now",6.649,2705,"Released","2013-08-02",6854611,95,"False","/faV1d4iOsJK8EI7hCeCVCZTUmlj.jpg",2500000,"http://spectacularnowmovie.com/","tt1714206","en","The Spectacular Now","Sutter, a popular party animal, unexpectedly meets the introverted Aimee after waking up on a stranger's lawn. As Sutter deals with the problems in his life and Aimee plans for her future beyond school, an unexpected romance blossoms between them.",21.699,"/sTEhMxrL6dCOHB9lzY879kiIfIv.jpg","","Comedy, Drama, Romance","Global Produce, 21 Laps Entertainment, Andrew Lauren Productions","United States of America","English","based on novel or book, alcoholism, coming of age, high school student, based on young adult novel, teenager"
342470,"All the Bright Places",7.673,2695,"Released","2020-02-28",0,108,"False","/tcrNJfyNEIqaBR8Ogkgnq5xQJnf.jpg",0,"https://www.netflix.com/title/80208802","tt3907584","en","All the Bright Places","Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.",24.882,"/4SafxuMKQiw4reBiWKVZJpJn80I.jpg","Live life at full brightness","Romance, Drama","Echo Lake Entertainment, Mazur / Kaplan Company","United States of America","English","suicide, indiana, usa, based on novel or book, based on young adult novel"
433808,"The Ritual",6.227,2685,"Released","2017-10-11",1786396,94,"False","/vaArQHq1lHFNppoJlMlv30Gs2fQ.jpg",1000000,"","tt5638642","en","The Ritual","A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",23.866,"/hHuJqzby593lmYmw1SzT0XYy99t.jpg","Your darkest dream awaits you.","Horror, Thriller, Mystery","Entertainment One, The Imaginarium, Sierra/Affinity","Canada, United Kingdom, United States of America","English, Swedish","robbery, monster, based on novel or book, nightmare, sweden, hiking, scandinavia, forest, friends, grief, murder, cabin, guilt, survival horror, pagan, norse mythology, guilty conscience, folk horror, lost in the woods"
587792,"Palm Springs",7.338,2684,"Released","2020-07-10",164000,90,"False","/d7JUXVvjvVCXWs1mlpyO5ESdWdT.jpg",5000000,"https://www.hulu.com/movie/palm-springs-f70dfd4d-dbfb-46b8-abb3-136c841bba11?","tt9484998","en","Palm Springs","When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated when they find themselves unable to escape the venue, themselves, or each other.",14.8,"/yf5IuMW6GHghu39kxA0oFx7Bxmj.jpg","Live like there's no tomorrow","Comedy, Romance, Science Fiction","Limelight, The Lonely Island","United States of America","English, Spanish","alcohol, cave, time travel, earthquake, swimming pool, drug use, palm springs, time loop, nemesis, wedding, maid of honor, carefree, older sister, groundhog day, stuck, sister's wedding, chance encounter"
406563,"Insidious: The Last Key",6.272,2679,"Released","2018-01-03",167885588,103,"False","/PwI3EfasE9fVuXsmMu9ffJh0Re.jpg",10000000,"http://www.insidiousmovie.com","tt5726086","en","Insidious: The Last Key","Parapsychologist Elise Rainier and her team travel to Five Keys, NM, to investigate a man’s claim of a haunting. Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home.",102.088,"/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg","Fear comes home.","Horror, Mystery, Thriller","Stage 6 Films, Blumhouse Productions, Universal Pictures, Solana Films","United States of America","English","key, medium, haunted house, prequel, spirit, 1950s"
581734,"Nomadland",7.237,2678,"Released","2021-01-29",14784114,108,"False","/563sRDK3rZS31TXCdTY4lfcwrNK.jpg",5000000,"https://www.searchlightpictures.com/nomadland","tt9770150","en","Nomadland","A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",18.152,"/8Vc5EOUEIF1EUXuX9eLFf7BvN3P.jpg","See you down the road.","Drama","Cor Cordium Productions, Hear/Say Productions, Highwayman Films","United States of America","English","factory worker, van, based on novel or book, recession, homelessness, unemployment, recreational vehicle, road movie, death of husband, western usa, nomad"
491418,"Instant Family",7.537,2676,"Released","2018-11-16",120989656,118,"False","/mLHApYe5zuYb5UE0PWzkkgjMgmG.jpg",48000000,"https://www.instantfamilymovie.com","tt7401588","en","Instant Family","When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",21.868,"/xYV1mODz99w7AjKDSQ7h2mzZhVe.jpg","Just add chaos, laughter, awkwardness, mistakes, love...","Comedy","Closest to the Hole Productions, Leverage Entertainment, Paramount","United States of America","English","court case, social worker, adoption, based on true story, parenting, foster family, amusement park, lgbt, substance abuse, family dog"
